order_id,vehicle_id,sample_seq,ts_min,timestamp,lng,lat,speed_kmh,cabin_temp_c
DO202606250087,V06,8,564.3,2026-06-25 09:24:18.000000000,104.100833,30.713249,56.8,5.03
DO202606250087,V06,9,569.3,2026-06-25 09:29:18.000000000,104.075904,30.697303,51.7,4.49
DO202606250087,V06,10,574.3,2026-06-25 09:34:18.000000000,104.050975,30.681357,48.0,6.23
DO202606250087,V06,11,578.0,2026-06-25 09:38:00.000000000,104.032527,30.669557,50.7,10.66
DO202606250088,V03,0,650.09,2026-06-25 10:50:05.141848656,104.300267,30.840815,55.1,4.34
DO202606250088,V03,1,655.09,2026-06-25 10:55:05.141848656,104.290769,30.80905,58.0,6.59
DO202606250088,V03,2,660.09,2026-06-25 11:00:05.141848656,104.281272,30.777284,49.5,5.76
DO202606250088,V03,3,665.09,2026-06-25 11:05:05.141848656,104.271774,30.745519,50.1,5.87
DO202606250088,V03,4,670.09,2026-06-25 11:10:05.141848656,104.262276,30.713754,49.3,7.27
DO202606250088,V03,5,675.09,2026-06-25 11:15:05.141848656,104.252779,30.681989,67.2,8.9
DO202606250088,V03,6,680.09,2026-06-25 11:20:05.141848656,104.243281,30.650223,58.2,9.99
DO202606250088,V03,7,685.09,2026-06-25 11:25:05.141848656,104.233784,30.618458,48.5,10.14
DO202606250088,V03,8,690.09,2026-06-25 11:30:05.141848656,104.224286,30.586693,60.4,11.32
DO202606250088,V03,9,695.09,2026-06-25 11:35:05.141848656,104.214788,30.554927,70.0,13.66
DO202606250088,V03,10,698.66,2026-06-25 11:38:39.341848656,104.208007,30.532247,49.0,16.37
DO202606250089,V03,0,641.43,2026-06-25 10:41:25.800000000,104.300267,30.840815,67.1,5.08
DO202606250089,V03,1,646.43,2026-06-25 10:46:25.800000000,104.290769,30.80905,42.8,4.34
DO202606250089,V03,2,651.43,2026-06-25 10:51:25.800000000,104.281272,30.777284,51.5,5.45
DO202606250089,V03,3,656.43,2026-06-25 10:56:25.800000000,104.271774,30.745519,58.6,4.98
DO202606250089,V03,4,661.43,2026-06-25 11:01:25.800000000,104.262276,30.713754,49.0,4.53
DO202606250089,V03,5,666.43,2026-06-25 11:06:25.800000000,104.252779,30.681989,62.2,5.1
DO202606250089,V03,6,671.43,2026-06-25 11:11:25.800000000,104.243281,30.650223,56.2,4.41
DO202606250089,V03,7,676.43,2026-06-25 11:16:25.800000000,104.233784,30.618458,50.6,4.94
DO202606250089,V03,8,681.43,2026-06-25 11:21:25.800000000,104.224286,30.586693,52.6,4.33
DO202606250089,V03,9,686.43,2026-06-25 11:26:25.800000000,104.214788,30.554927,51.8,8.35
DO202606250089,V03,10,690.0,2026-06-25 11:30:00.000000000,104.208007,30.532247,56.1,8.09
DO202606250090,V09,0,644.43,2026-06-25 10:44:25.800000000,104.300267,30.840815,54.2,5.63
DO202606250090,V09,1,649.43,2026-06-25 10:49:25.800000000,104.290769,30.80905,54.3,3.58
DO202606250090,V09,2,654.43,2026-06-25 10:54:25.800000000,104.281272,30.777284,48.6,4.81
DO202606250090,V09,3,659.43,2026-06-25 10:59:25.800000000,104.271774,30.745519,44.5,3.45
DO202606250090,V09,4,664.43,2026-06-25 11:04:25.800000000,104.262276,30.713754,68.4,5.47
DO202606250090,V09,5,669.43,2026-06-25 11:09:25.800000000,104.252779,30.681989,66.4,6.17
DO202606250090,V09,6,674.43,2026-06-25 11:14:25.800000000,104.243281,30.650223,62.3,4.63
DO202606250090,V09,7,679.43,2026-06-25 11:19:25.800000000,104.233784,30.618458,59.7,5.61
DO202606250090,V09,8,684.43,2026-06-25 11:24:25.800000000,104.224286,30.586693,32.2,4.6
DO202606250090,V09,9,689.43,2026-06-25 11:29:25.800000000,104.214788,30.554927,63.1,5.55
DO202606250090,V09,10,693.0,2026-06-25 11:33:00.000000000,104.208007,30.532247,63.5,4.92
DO202606250091,V04,0,613.04,2026-06-25 10:13:02.400000000,104.300267,30.840815,68.1,5.95
DO202606250091,V04,1,618.04,2026-06-25 10:18:02.400000000,104.30133,30.809981,57.9,6.6
DO202606250091,V04,2,623.04,2026-06-25 10:23:02.400000000,104.302393,30.779148,68.6,4.25
DO202606250091,V04,3,628.04,2026-06-25 10:28:02.400000000,104.303456,30.748314,63.0,4.76
DO202606250091,V04,4,633.04,2026-06-25 10:33:02.400000000,104.304519,30.71748,79.0,4.54
DO202606250091,V04,5,638.04,2026-06-25 10:38:02.400000000,104.305582,30.686647,70.9,5.06
DO202606250091,V04,6,643.04,2026-06-25 10:43:02.400000000,104.306646,30.655813,68.3,5.4
DO202606250091,V04,7,648.04,2026-06-25 10:48:02.400000000,104.307709,30.62498,61.0,6.12
DO202606250091,V04,8,651.0,2026-06-25 10:51:00.000000000,104.308338,30.606726,81.8,6.12
DO202606250092,V15,0,616.04,2026-06-25 10:16:02.400000000,104.300267,30.840815,47.2,4.29
DO202606250092,V15,1,621.04,2026-06-25 10:21:02.400000000,104.30133,30.809981,85.7,5.73
DO202606250092,V15,2,626.04,2026-06-25 10:26:02.400000000,104.302393,30.779148,70.3,4.87
DO202606250092,V15,3,631.04,2026-06-25 10:31:02.400000000,104.303456,30.748314,69.7,5.11
DO202606250092,V15,4,636.04,2026-06-25 10:36:02.400000000,104.304519,30.71748,49.7,5.2
DO202606250092,V15,5,641.04,2026-06-25 10:41:02.400000000,104.305582,30.686647,44.7,5.05
DO202606250092,V15,6,646.04,2026-06-25 10:46:02.400000000,104.306646,30.655813,64.7,5.39
DO202606250092,V15,7,651.04,2026-06-25 10:51:02.400000000,104.307709,30.62498,81.8,8.05
DO202606250092,V15,8,654.0,2026-06-25 10:54:00.000000000,104.308338,30.606726,68.2,9.02
DO202606250093,V14,0,621.04,2026-06-25 10:21:02.400000000,104.300267,30.840815,67.9,5.46
DO202606250093,V14,1,626.04,2026-06-25 10:26:02.400000000,104.30133,30.809981,79.9,5.62
DO202606250093,V14,2,631.04,2026-06-25 10:31:02.400000000,104.302393,30.779148,71.5,5.07
DO202606250093,V14,3,636.04,2026-06-25 10:36:02.400000000,104.303456,30.748314,61.4,5.5
DO202606250093,V14,4,641.04,2026-06-25 10:41:02.400000000,104.304519,30.71748,47.1,5.73
DO202606250093,V14,5,646.04,2026-06-25 10:46:02.400000000,104.305582,30.686647,70.4,6.58
DO202606250093,V14,6,651.04,2026-06-25 10:51:02.400000000,104.306646,30.655813,60.6,5.96
DO202606250093,V14,7,656.04,2026-06-25 10:56:02.400000000,104.307709,30.62498,65.7,7.9
DO202606250093,V14,8,659.0,2026-06-25 10:59:00.000000000,104.308338,30.606726,42.7,9.49
DO202606250094,V04,0,572.03,2026-06-25 09:32:01.800000000,104.300267,30.840815,42.2,5.72
DO202606250094,V04,1,577.03,2026-06-25 09:37:01.800000000,104.296589,30.808179,46.1,4.52
DO202606250094,V04,2,582.03,2026-06-25 09:42:01.800000000,104.292911,30.775542,61.7,5.09
DO202606250094,V04,3,587.03,2026-06-25 09:47:01.800000000,104.289232,30.742906,67.7,5.2
DO202606250094,V04,4,592.03,2026-06-25 09:52:01.800000000,104.285554,30.710269,64.9,5.13
DO202606250094,V04,5,597.03,2026-06-25 09:57:01.800000000,104.281876,30.677633,46.0,5.45
DO202606250094,V04,6,602.03,2026-06-25 10:02:01.800000000,104.278198,30.644997,60.2,4.02
DO202606250094,V04,7,607.03,2026-06-25 10:07:01.800000000,104.274519,30.61236,62.5,6.59
DO202606250094,V04,8,612.03,2026-06-25 10:12:01.800000000,104.270841,30.579724,62.1,6.19
DO202606250094,V04,9,614.0,2026-06-25 10:14:00.000000000,104.269392,30.566865,56.5,8.56
DO202606250095,V06,0,576.03,2026-06-25 09:36:01.800000000,104.300267,30.840815,48.9,4.54
DO202606250095,V06,1,581.03,2026-06-25 09:41:01.800000000,104.296589,30.808179,70.4,4.54
DO202606250095,V06,2,586.03,2026-06-25 09:46:01.800000000,104.292911,30.775542,72.2,4.74
DO202606250095,V06,3,591.03,2026-06-25 09:51:01.800000000,104.289232,30.742906,61.7,5.54
DO202606250095,V06,4,596.03,2026-06-25 09:56:01.800000000,104.285554,30.710269,52.9,5.26
DO202606250095,V06,5,601.03,2026-06-25 10:01:01.800000000,104.281876,30.677633,61.7,5.02
DO202606250095,V06,6,606.03,2026-06-25 10:06:01.800000000,104.278198,30.644997,56.2,4.39
DO202606250095,V06,7,611.03,2026-06-25 10:11:01.800000000,104.274519,30.61236,63.9,6.41
DO202606250095,V06,8,616.03,2026-06-25 10:16:01.800000000,104.270841,30.579724,62.3,7.66
DO202606250095,V06,9,618.0,2026-06-25 10:18:00.000000000,104.269392,30.566865,63.2,7.51
DO202606250096,V11,0,661.08,2026-06-25 11:01:04.800000000,104.300267,30.840815,52.3,4.56
DO202606250096,V11,1,666.08,2026-06-25 11:06:04.800000000,104.297334,30.810249,54.2,5.32
DO202606250096,V11,2,671.08,2026-06-25 11:11:04.800000000,104.294401,30.779683,71.7,4.8
DO202606250096,V11,3,676.08,2026-06-25 11:16:04.800000000,104.291468,30.749117,49.9,6.0
DO202606250096,V11,4,681.08,2026-06-25 11:21:04.800000000,104.288535,30.718551,65.4,4.78
DO202606250096,V11,5,686.08,2026-06-25 11:26:04.800000000,104.285602,30.687986,62.4,5.98
DO202606250096,V11,6,691.08,2026-06-25 11:31:04.800000000,104.282669,30.65742,67.8,5.35
DO202606250096,V11,7,696.08,2026-06-25 11:36:04.800000000,104.279736,30.626854,48.8,5.76
DO202606250096,V11,8,701.08,2026-06-25 11:41:04.800000000,104.276803,30.596288,45.6,5.01
DO202606250096,V11,9,706.08,2026-06-25 11:46:04.800000000,104.27387,30.565722,58.3,7.52
DO202606250096,V11,10,707.0,2026-06-25 11:47:00.000000000,104.27333,30.560098,54.9,5.05
DO202606250097,V01,0,662.08,2026-06-25 11:02:04.800000000,104.300267,30.840815,53.9,5.08
DO202606250097,V01,1,667.08,2026-06-25 11:07:04.800000000,104.297334,30.810249,45.1,5.39
DO202606250097,V01,2,672.08,2026-06-25 11:12:04.800000000,104.294401,30.779683,49.2,4.51
DO202606250097,V01,3,677.08,2026-06-25 11:17:04.800000000,104.291468,30.749117,55.1,4.78
DO202606250097,V01,4,682.08,2026-06-25 11:22:04.800000000,104.288535,30.718551,65.0,4.48
DO202606250097,V01,5,687.08,2026-06-25 11:27:04.800000000,104.285602,30.687986,61.4,5.54
DO202606250097,V01,6,692.08,2026-06-25 11:32:04.800000000,104.282669,30.65742,50.8,5.13
DO202606250097,V01,7,697.08,2026-06-25 11:37:04.800000000,104.279736,30.626854,50.3,5.1
DO202606250097,V01,8,702.08,2026-06-25 11:42:04.800000000,104.276803,30.596288,58.1,4.99
DO202606250097,V01,9,707.08,2026-06-25 11:47:04.800000000,104.27387,30.565722,48.4,5.72
DO202606250097,V01,10,708.0,2026-06-25 11:48:00.000000000,104.27333,30.560098,36.9,5.14
DO202606250098,V12,0,667.08,2026-06-25 11:07:04.800000000,104.300267,30.840815,50.7,5.85
DO202606250098,V12,1,672.08,2026-06-25 11:12:04.800000000,104.297334,30.810249,59.4,3.22
DO202606250098,V12,2,677.08,2026-06-25 11:17:04.800000000,104.294401,30.779683,62.1,5.38
DO202606250098,V12,3,682.08,2026-06-25 11:22:04.800000000,104.291468,30.749117,60.5,3.87
DO202606250098,V12,4,687.08,2026-06-25 11:27:04.800000000,104.288535,30.718551,53.4,5.82
DO202606250098,V12,5,692.08,2026-06-25 11:32:04.800000000,104.285602,30.687986,69.4,4.28
DO202606250098,V12,6,697.08,2026-06-25 11:37:04.800000000,104.282669,30.65742,61.9,4.77
DO202606250098,V12,7,702.08,2026-06-25 11:42:04.800000000,104.279736,30.626854,61.3,4.5
DO202606250098,V12,8,707.08,2026-06-25 11:47:04.800000000,104.276803,30.596288,61.4,5.41
DO202606250098,V12,9,712.08,2026-06-25 11:52:04.800000000,104.27387,30.565722,60.6,6.35
DO202606250098,V12,10,713.0,2026-06-25 11:53:00.000000000,104.27333,30.560098,51.9,4.79
DO202606250099,V12,0,669.08,2026-06-25 11:09:04.800000000,104.300267,30.840815,59.7,5.96
DO202606250099,V12,1,674.08,2026-06-25 11:14:04.800000000,104.297334,30.810249,65.7,5.1
DO202606250099,V12,2,679.08,2026-06-25 11:19:04.800000000,104.294401,30.779683,51.8,5.79
DO202606250099,V12,3,684.08,2026-06-25 11:24:04.800000000,104.291468,30.749117,58.6,4.79
DO202606250099,V12,4,689.08,2026-06-25 11:29:04.800000000,104.288535,30.718551,51.5,5.29
DO202606250099,V12,5,694.08,2026-06-25 11:34:04.800000000,104.285602,30.687986,50.3,6.01
DO202606250099,V12,6,699.08,2026-06-25 11:39:04.800000000,104.282669,30.65742,64.9,5.46
DO202606250099,V12,7,704.08,2026-06-25 11:44:04.800000000,104.279736,30.626854,44.9,4.26
DO202606250099,V12,8,709.08,2026-06-25 11:49:04.800000000,104.276803,30.596288,45.2,5.31
DO202606250099,V12,9,714.08,2026-06-25 11:54:04.800000000,104.27387,30.565722,70.8,7.43
DO202606250099,V12,10,715.0,2026-06-25 11:55:00.000000000,104.27333,30.560098,54.8,6.13
DO202606250100,V05,0,563.08,2026-06-25 09:23:04.800000000,104.300267,30.840815,51.2,4.33
DO202606250100,V05,1,568.08,2026-06-25 09:28:04.800000000,104.297336,30.810222,56.5,4.76
DO202606250100,V05,2,573.08,2026-06-25 09:33:04.800000000,104.294404,30.779628,71.0,5.79
DO202606250100,V05,3,578.08,2026-06-25 09:38:04.800000000,104.291473,30.749035,55.2,4.37
DO202606250100,V05,4,583.08,2026-06-25 09:43:04.800000000,104.288542,30.718442,54.4,4.73
DO202606250100,V05,5,588.08,2026-06-25 09:48:04.800000000,104.285611,30.687848,53.5,6.14
DO202606250100,V05,6,593.08,2026-06-25 09:53:04.800000000,104.282679,30.657255,69.1,5.47
DO202606250100,V05,7,598.08,2026-06-25 09:58:04.800000000,104.279748,30.626662,65.2,5.31
DO202606250100,V05,8,603.08,2026-06-25 10:03:04.800000000,104.276817,30.596068,66.0,5.7
DO202606250100,V05,9,608.08,2026-06-25 10:08:04.800000000,104.273885,30.565475,70.3,8.75
DO202606250100,V05,10,609.0,2026-06-25 10:09:00.000000000,104.273346,30.559846,70.0,7.55
DO202606260000,V09,0,781.84,2026-06-26 13:01:50.400000000,104.300267,30.840815,46.9,4.75
DO202606260000,V09,1,786.84,2026-06-26 13:06:50.400000000,104.277467,30.810783,58.7,5.03
DO202606260000,V09,2,791.84,2026-06-26 13:11:50.400000000,104.254666,30.780751,58.0,5.28
DO202606260000,V09,3,796.84,2026-06-26 13:16:50.400000000,104.231866,30.75072,65.9,5.12
DO202606260000,V09,4,801.84,2026-06-26 13:21:50.400000000,104.209066,30.720688,62.1,6.1
DO202606260000,V09,5,806.84,2026-06-26 13:26:50.400000000,104.186265,30.690656,65.0,4.44
DO202606260000,V09,6,811.84,2026-06-26 13:31:50.400000000,104.163465,30.660624,45.4,6.31
DO202606260000,V09,7,816.84,2026-06-26 13:36:50.400000000,104.140665,30.630592,55.1,7.89
DO202606260000,V09,8,818.0,2026-06-26 13:38:00.000000000,104.135375,30.623625,48.1,7.92
DO202606260001,V15,0,784.84,2026-06-26 13:04:50.400000000,104.300267,30.840815,63.5,4.72
DO202606260001,V15,1,789.84,2026-06-26 13:09:50.400000000,104.277467,30.810783,66.0,5.25
DO202606260001,V15,2,794.84,2026-06-26 13:14:50.400000000,104.254666,30.780751,43.6,5.18
DO202606260001,V15,3,799.84,2026-06-26 13:19:50.400000000,104.231866,30.75072,48.9,4.33
DO202606260001,V15,4,804.84,2026-06-26 13:24:50.400000000,104.209066,30.720688,58.4,5.81
DO202606260001,V15,5,809.84,2026-06-26 13:29:50.400000000,104.186265,30.690656,66.2,6.95
DO202606260001,V15,6,814.84,2026-06-26 13:34:50.400000000,104.163465,30.660624,64.0,5.36
DO202606260001,V15,7,819.84,2026-06-26 13:39:50.400000000,104.140665,30.630592,47.8,6.22
DO202606260001,V15,8,821.0,2026-06-26 13:41:00.000000000,104.135375,30.623625,53.8,7.67
DO202606260002,V14,0,786.84,2026-06-26 13:06:50.400000000,104.300267,30.840815,61.1,5.63
DO202606260002,V14,1,791.84,2026-06-26 13:11:50.400000000,104.277467,30.810783,70.3,5.89
DO202606260002,V14,2,796.84,2026-06-26 13:16:50.400000000,104.254666,30.780751,62.9,4.53
DO202606260002,V14,3,801.84,2026-06-26 13:21:50.400000000,104.231866,30.75072,77.6,4.55
DO202606260002,V14,4,806.84,2026-06-26 13:26:50.400000000,104.209066,30.720688,74.8,4.49
DO202606260002,V14,5,811.84,2026-06-26 13:31:50.400000000,104.186265,30.690656,48.8,4.5
DO202606260002,V14,6,816.84,2026-06-26 13:36:50.400000000,104.163465,30.660624,77.4,5.19
DO202606260002,V14,7,821.84,2026-06-26 13:41:50.400000000,104.140665,30.630592,58.3,7.89
DO202606260002,V14,8,823.0,2026-06-26 13:43:00.000000000,104.135375,30.623625,61.7,8.78
DO202606260003,V07,0,543.12,2026-06-26 09:03:07.200000000,104.300267,30.840815,78.8,4.31
DO202606260003,V07,1,548.12,2026-06-26 09:08:07.200000000,104.276789,30.811105,52.6,4.46
DO202606260003,V07,2,553.12,2026-06-26 09:13:07.200000000,104.25331,30.781395,82.8,4.96
DO202606260003,V07,3,558.12,2026-06-26 09:18:07.200000000,104.229832,30.751685,73.2,5.9
DO202606260003,V07,4,563.12,2026-06-26 09:23:07.200000000,104.206354,30.721974,59.3,4.52
DO202606260003,V07,5,568.12,2026-06-26 09:28:07.200000000,104.182876,30.692264,43.0,5.11
DO202606260003,V07,6,573.12,2026-06-26 09:33:07.200000000,104.159397,30.662554,70.3,5.91
DO202606260003,V07,7,578.12,2026-06-26 09:38:07.200000000,104.135919,30.632844,63.4,6.68
DO202606260003,V07,8,579.0,2026-06-26 09:39:00.000000000,104.131787,30.627615,63.4,8.26
DO202606260004,V05,0,546.12,2026-06-26 09:06:07.200000000,104.300267,30.840815,37.8,5.83
DO202606260004,V05,1,551.12,2026-06-26 09:11:07.200000000,104.276789,30.811105,60.0,5.96
DO202606260004,V05,2,556.12,2026-06-26 09:16:07.200000000,104.25331,30.781395,62.5,4.58
DO202606260004,V05,3,561.12,2026-06-26 09:21:07.200000000,104.229832,30.751685,49.2,4.22
DO202606260004,V05,4,566.12,2026-06-26 09:26:07.200000000,104.206354,30.721974,41.3,4.41
DO202606260004,V05,5,571.12,2026-06-26 09:31:07.200000000,104.182876,30.692264,62.8,3.62
DO202606260004,V05,6,576.12,2026-06-26 09:36:07.200000000,104.159397,30.662554,71.7,5.36
DO202606260004,V05,7,581.12,2026-06-26 09:41:07.200000000,104.135919,30.632844,60.2,7.48
DO202606260004,V05,8,582.0,2026-06-26 09:42:00.000000000,104.131787,30.627615,45.9,7.63
DO202606260005,V10,0,550.12,2026-06-26 09:10:07.200000000,104.300267,30.840815,48.6,4.96
DO202606260005,V10,1,555.12,2026-06-26 09:15:07.200000000,104.276789,30.811105,57.2,4.93
DO202606260005,V10,2,560.12,2026-06-26 09:20:07.200000000,104.25331,30.781395,76.4,3.38
DO202606260005,V10,3,565.12,2026-06-26 09:25:07.200000000,104.229832,30.751685,56.5,5.82
DO202606260005,V10,4,570.12,2026-06-26 09:30:07.200000000,104.206354,30.721974,59.2,4.01
DO202606260005,V10,5,575.12,2026-06-26 09:35:07.200000000,104.182876,30.692264,81.8,5.75
DO202606260005,V10,6,580.12,2026-06-26 09:40:07.200000000,104.159397,30.662554,67.8,7.07
DO202606260005,V10,7,585.12,2026-06-26 09:45:07.200000000,104.135919,30.632844,77.5,6.43
DO202606260005,V10,8,586.0,2026-06-26 09:46:00.000000000,104.131787,30.627615,62.6,6.4
DO202606260006,V15,0,641.7,2026-06-26 10:41:42.000000000,104.300267,30.840815,71.3,6.14
DO202606260006,V15,1,646.7,2026-06-26 10:46:42.000000000,104.277195,30.811437,74.4,5.41
DO202606260006,V15,2,651.7,2026-06-26 10:51:42.000000000,104.254123,30.782058,53.2,5.11
DO202606260006,V15,3,656.7,2026-06-26 10:56:42.000000000,104.23105,30.75268,72.7,4.53
DO202606260006,V15,4,661.7,2026-06-26 11:01:42.000000000,104.207978,30.723302,72.1,6.28
DO202606260006,V15,5,666.7,2026-06-26 11:06:42.000000000,104.184906,30.693923,59.8,5.17
DO202606260006,V15,6,671.7,2026-06-26 11:11:42.000000000,104.161834,30.664545,65.6,5.95
DO202606260006,V15,7,676.7,2026-06-26 11:16:42.000000000,104.138762,30.635166,51.0,6.93
DO202606260006,V15,8,678.0,2026-06-26 11:18:00.000000000,104.132763,30.627528,42.5,5.63
DO202606260007,V04,0,643.7,2026-06-26 10:43:42.000000000,104.300267,30.840815,40.0,5.67
DO202606260007,V04,1,648.7,2026-06-26 10:48:42.000000000,104.277195,30.811437,61.3,5.52
DO202606260007,V04,2,653.7,2026-06-26 10:53:42.000000000,104.254123,30.782058,50.8,5.05
DO202606260007,V04,3,658.7,2026-06-26 10:58:42.000000000,104.23105,30.75268,66.4,3.75
DO202606260007,V04,4,663.7,2026-06-26 11:03:42.000000000,104.207978,30.723302,51.9,5.29
DO202606260007,V04,5,668.7,2026-06-26 11:08:42.000000000,104.184906,30.693923,67.5,6.1
DO202606260007,V04,6,673.7,2026-06-26 11:13:42.000000000,104.161834,30.664545,60.1,5.45
DO202606260007,V04,7,678.7,2026-06-26 11:18:42.000000000,104.138762,30.635166,68.3,7.77
DO202606260007,V04,8,680.0,2026-06-26 11:20:00.000000000,104.132763,30.627528,67.0,7.15
DO202606260008,V03,0,771.49,2026-06-26 12:51:29.400000000,104.300267,30.840815,56.1,6.27
DO202606260008,V03,1,776.49,2026-06-26 12:56:29.400000000,104.276052,30.81768,66.1,5.57
DO202606260008,V03,2,781.49,2026-06-26 13:01:29.400000000,104.251837,30.794545,60.9,5.26
DO202606260008,V03,3,786.49,2026-06-26 13:06:29.400000000,104.227622,30.77141,58.9,4.26
DO202606260008,V03,4,791.49,2026-06-26 13:11:29.400000000,104.203407,30.748275,52.0,5.81
DO202606260008,V03,5,796.49,2026-06-26 13:16:29.400000000,104.179192,30.72514,63.7,5.7
DO202606260008,V03,6,801.49,2026-06-26 13:21:29.400000000,104.154977,30.702005,42.7,5.95
DO202606260008,V03,7,806.49,2026-06-26 13:26:29.400000000,104.130762,30.67887,54.2,5.09
DO202606260008,V03,8,811.49,2026-06-26 13:31:29.400000000,104.106547,30.655735,41.7,6.12
DO202606260008,V03,9,813.0,2026-06-26 13:33:00.000000000,104.099234,30.648748,68.7,6.51
DO202606260009,V15,0,773.49,2026-06-26 12:53:29.400000000,104.300267,30.840815,15.6,5.74
DO202606260009,V15,1,778.49,2026-06-26 12:58:29.400000000,104.290793,30.831763,21.6,5.94
DO202606260009,V15,2,783.49,2026-06-26 13:03:29.400000000,104.281319,30.822712,19.1,4.54
DO202606260009,V15,3,788.49,2026-06-26 13:08:29.400000000,104.271845,30.81366,19.0,4.6
DO202606260009,V15,4,793.49,2026-06-26 13:13:29.400000000,104.262371,30.804609,24.7,5.56
DO202606260009,V15,5,798.49,2026-06-26 13:18:29.400000000,104.252896,30.795557,18.3,5.29
DO202606260009,V15,6,803.49,2026-06-26 13:23:29.400000000,104.243422,30.786506,20.2,3.43
DO202606260009,V15,7,808.49,2026-06-26 13:28:29.400000000,104.233948,30.777454,17.6,4.11
DO202606260009,V15,8,813.49,2026-06-26 13:33:29.400000000,104.224474,30.768402,30.1,4.14
DO202606260009,V15,9,818.49,2026-06-26 13:38:29.400000000,104.215,30.759351,20.8,4.6
DO202606260009,V15,10,823.49,2026-06-26 13:43:29.400000000,104.205526,30.750299,20.0,4.51
DO202606260009,V15,11,828.49,2026-06-26 13:48:29.400000000,104.196052,30.741248,24.5,5.67
DO202606260009,V15,12,833.49,2026-06-26 13:53:29.400000000,104.186578,30.732196,25.4,5.26
DO202606260009,V15,13,838.49,2026-06-26 13:58:29.400000000,104.177103,30.723144,18.4,4.67
DO202606260009,V15,14,843.49,2026-06-26 14:03:29.400000000,104.167629,30.714093,18.4,5.39
DO202606260009,V15,15,848.49,2026-06-26 14:08:29.400000000,104.158155,30.705041,23.7,5.21
DO202606260009,V15,16,853.49,2026-06-26 14:13:29.400000000,104.148681,30.69599,22.7,6.7
DO202606260009,V15,17,858.49,2026-06-26 14:18:29.400000000,104.139207,30.686938,18.1,6.49
DO202606260009,V15,18,863.49,2026-06-26 14:23:29.400000000,104.129733,30.677887,23.8,4.87
DO202606260009,V15,19,868.49,2026-06-26 14:28:29.400000000,104.120259,30.668835,22.9,3.52
DO202606260009,V15,20,873.49,2026-06-26 14:33:29.400000000,104.110785,30.659783,19.0,5.35
DO202606260009,V15,21,878.49,2026-06-26 14:38:29.400000000,104.10131,30.650732,22.5,9.21
DO202606260009,V15,22,879.59,2026-06-26 14:39:35.151407478,104.099234,30.648748,18.1,8.59
DO202606260010,V10,0,775.49,2026-06-26 12:55:29.400000000,104.300267,30.840815,54.7,3.68
DO202606260010,V10,1,780.49,2026-06-26 13:00:29.400000000,104.276052,30.81768,50.3,5.71
DO202606260010,V10,2,785.49,2026-06-26 13:05:29.400000000,104.251837,30.794545,69.2,4.08
DO202606260010,V10,3,790.49,2026-06-26 13:10:29.400000000,104.227622,30.77141,39.0,4.82
DO202606260010,V10,4,795.49,2026-06-26 13:15:29.400000000,104.203407,30.748275,70.4,4.71
DO202606260010,V10,5,800.49,2026-06-26 13:20:29.400000000,104.179192,30.72514,73.7,5.49
DO202606260010,V10,6,805.49,2026-06-26 13:25:29.400000000,104.154977,30.702005,61.2,4.51
DO202606260010,V10,7,810.49,2026-06-26 13:30:29.400000000,104.130762,30.67887,55.7,5.96
DO202606260010,V10,8,815.49,2026-06-26 13:35:29.400000000,104.106547,30.655735,55.4,6.12
DO202606260010,V10,9,817.0,2026-06-26 13:37:00.000000000,104.099234,30.648748,57.7,5.5
DO202606260011,V01,0,623.38,2026-06-26 10:23:22.800000000,104.300267,30.840815,65.1,3.74
DO202606260011,V01,1,628.38,2026-06-26 10:28:22.800000000,104.276325,30.811049,69.0,4.14
DO202606260011,V01,2,633.38,2026-06-26 10:33:22.800000000,104.252384,30.781283,54.2,4.77
DO202606260011,V01,3,638.38,2026-06-26 10:38:22.800000000,104.228442,30.751517,50.7,3.9
DO202606260011,V01,4,643.38,2026-06-26 10:43:22.800000000,104.204501,30.72175,76.5,4.98
DO202606260011,V01,5,648.38,2026-06-26 10:48:22.800000000,104.180559,30.691984,53.5,4.55
DO202606260011,V01,6,653.38,2026-06-26 10:53:22.800000000,104.156617,30.662218,43.4,7.21
DO202606260011,V01,7,658.38,2026-06-26 10:58:22.800000000,104.132676,30.632452,53.9,9.94
DO202606260011,V01,8,659.0,2026-06-26 10:59:00.000000000,104.129707,30.628761,73.1,9.58
DO202606260012,V09,0,633.18,2026-06-26 10:33:10.658091468,104.300267,30.840815,82.6,4.48
DO202606260012,V09,1,638.18,2026-06-26 10:38:10.658091468,104.276325,30.811049,69.8,5.65
DO202606260012,V09,2,643.18,2026-06-26 10:43:10.658091468,104.252384,30.781283,70.6,6.71
DO202606260012,V09,3,648.18,2026-06-26 10:48:10.658091468,104.228442,30.751517,61.2,7.34
DO202606260012,V09,4,653.18,2026-06-26 10:53:10.658091468,104.204501,30.72175,58.0,8.33
DO202606260012,V09,5,658.18,2026-06-26 10:58:10.658091468,104.180559,30.691984,67.2,9.11
DO202606260012,V09,6,663.18,2026-06-26 11:03:10.658091468,104.156617,30.662218,73.9,10.73
DO202606260012,V09,7,668.18,2026-06-26 11:08:10.658091468,104.132676,30.632452,77.6,13.85
DO202606260012,V09,8,668.8,2026-06-26 11:08:47.858091468,104.129707,30.628761,63.2,13.78
DO202606260013,V09,0,632.38,2026-06-26 10:32:22.800000000,104.300267,30.840815,55.8,5.8
