vehicle_id,date,n_orders,load_kg,volume_m3,rated_payload_kg,rated_volume_m3,load_rate,volume_rate
V04,2026-06-17,11,525.27,5.5943,1400.0,18.0,0.3751928571428571,0.31079444444444443
V04,2026-06-18,9,385.83,7.6129999999999995,1400.0,18.0,0.27559285714285714,0.4229444444444444
V04,2026-06-19,6,647.94,4.279,1400.0,18.0,0.46281428571428573,0.23772222222222222
V04,2026-06-20,7,2119.67,6.625500000000001,1400.0,18.0,1.5140500000000001,0.3680833333333334
V04,2026-06-21,11,1883.38,3.3846,1400.0,18.0,1.3452714285714287,0.18803333333333333
V04,2026-06-22,9,1160.86,4.4575000000000005,1400.0,18.0,0.8291857142857142,0.2476388888888889
V04,2026-06-23,10,714.15,3.4819,1400.0,18.0,0.5101071428571429,0.19343888888888888
V04,2026-06-24,10,679.54,7.5386,1400.0,18.0,0.48538571428571425,0.4188111111111111
V04,2026-06-25,11,893.77,3.9472,1400.0,18.0,0.6384071428571428,0.2192888888888889
V04,2026-06-26,6,1059.33,4.6218,1400.0,18.0,0.7566642857142857,0.2567666666666667
V04,2026-06-27,6,600.31,13.7125,1400.0,18.0,0.4287928571428571,0.7618055555555556
V04,2026-06-28,13,1550.68,10.811399999999999,1400.0,18.0,1.1076285714285714,0.6006333333333332
V04,2026-06-29,5,826.74,1.3932,1400.0,18.0,0.5905285714285714,0.0774
V04,2026-06-30,15,3173.67,5.2127,1400.0,18.0,2.266907142857143,0.28959444444444443
V04,2026-07-01,7,1545.66,14.8156,1400.0,18.0,1.104042857142857,0.8230888888888889
V04,2026-07-02,12,1269.69,6.9978,1400.0,18.0,0.9069214285714287,0.38876666666666665
V04,2026-07-03,11,800.09,6.1227,1400.0,18.0,0.5714928571428571,0.34015
V04,2026-07-04,9,524.55,4.1177,1400.0,18.0,0.3746785714285714,0.2287611111111111
V04,2026-07-05,5,324.76,2.6771,1400.0,18.0,0.23197142857142858,0.14872777777777776
V04,2026-07-06,9,567.76,11.6546,1400.0,18.0,0.40554285714285715,0.6474777777777778
V04,2026-07-07,7,1257.27,4.6169,1400.0,18.0,0.89805,0.25649444444444447
V04,2026-07-08,12,722.78,10.634599999999999,1400.0,18.0,0.5162714285714286,0.5908111111111111
V04,2026-07-09,8,603.95,5.7600999999999996,1400.0,18.0,0.4313928571428572,0.32000555555555554
V04,2026-07-10,10,535.3299999999999,5.0579,1400.0,18.0,0.3823785714285714,0.28099444444444444
V04,2026-07-11,12,566.73,11.3688,1400.0,18.0,0.40480714285714287,0.6316
V04,2026-07-12,5,195.68,0.9499,1400.0,18.0,0.13977142857142857,0.05277222222222222
V04,2026-07-13,13,738.88,13.389000000000001,1400.0,18.0,0.5277714285714286,0.7438333333333333
V04,2026-07-14,11,973.98,5.9856,1400.0,18.0,0.6957,0.33253333333333335
V04,2026-07-15,10,935.22,8.8076,1400.0,18.0,0.6680142857142858,0.48931111111111114
V04,2026-07-16,9,832.8,2.9306,1400.0,18.0,0.5948571428571429,0.16281111111111113
V04,2026-07-17,8,523.25,11.3522,1400.0,18.0,0.37375,0.6306777777777778
V04,2026-07-18,9,374.05,4.8765,1400.0,18.0,0.26717857142857143,0.2709166666666667
V04,2026-07-19,12,1662.55,22.0921,1400.0,18.0,1.1875357142857144,1.2273388888888888
V04,2026-07-20,9,993.29,4.0383,1400.0,18.0,0.7094928571428571,0.22434999999999997
V04,2026-07-21,8,526.84,6.5733,1400.0,18.0,0.3763142857142857,0.3651833333333333
V04,2026-07-22,6,1953.0600000000002,1.2794,1400.0,18.0,1.3950428571428573,0.07107777777777778
V04,2026-07-23,10,1003.02,6.1654,1400.0,18.0,0.7164428571428572,0.34252222222222223
V04,2026-07-24,4,620.8399999999999,2.6628000000000003,1400.0,18.0,0.44345714285714277,0.14793333333333336
V04,2026-07-25,9,770.22,4.8419,1400.0,18.0,0.5501571428571429,0.2689944444444444
V04,2026-07-26,9,1419.8799999999999,2.9436,1400.0,18.0,1.0142,0.16353333333333334
V04,2026-07-27,8,907.64,5.3299,1400.0,18.0,0.6483142857142857,0.29610555555555557
V04,2026-07-28,7,451.65999999999997,5.7612,1400.0,18.0,0.3226142857142857,0.32006666666666667
V04,2026-07-29,8,428.23,7.3178,1400.0,18.0,0.30587857142857144,0.40654444444444443
V04,2026-07-30,8,1694.92,2.9362999999999997,1400.0,18.0,1.2106571428571429,0.16312777777777776
V04,2026-07-31,11,615.4300000000001,11.844299999999999,1400.0,18.0,0.4395928571428572,0.6580166666666666
V04,2026-08-01,10,1147.2,16.3354,1400.0,18.0,0.8194285714285715,0.9075222222222222
V04,2026-08-02,10,702.6,4.9945,1400.0,18.0,0.5018571428571429,0.27747222222222223
V04,2026-08-03,7,328.06,6.8814,1400.0,18.0,0.23432857142857144,0.38230000000000003
V04,2026-08-04,12,905.03,17.3032,1400.0,18.0,0.64645,0.9612888888888889
V04,2026-08-05,9,948.3199999999999,2.5035000000000003,1400.0,18.0,0.6773714285714285,0.13908333333333334
V04,2026-08-06,14,1017.14,18.6507,1400.0,18.0,0.7265285714285714,1.0361500000000001
V04,2026-08-07,5,604.52,13.539200000000001,1400.0,18.0,0.43179999999999996,0.7521777777777778
V04,2026-08-08,10,635.05,6.3041,1400.0,18.0,0.4536071428571428,0.3502277777777778
V04,2026-08-09,8,182.73999999999998,3.9674,1400.0,18.0,0.1305285714285714,0.2204111111111111
V04,2026-08-10,9,823.04,11.767700000000001,1400.0,18.0,0.5878857142857142,0.6537611111111112
V04,2026-08-11,11,1329.96,6.0487,1400.0,18.0,0.9499714285714286,0.3360388888888889
V04,2026-08-12,9,914.2099999999999,7.1423,1400.0,18.0,0.6530071428571428,0.39679444444444445
V04,2026-08-13,11,1069.16,11.8017,1400.0,18.0,0.7636857142857143,0.6556500000000001
V04,2026-08-14,10,458.15,3.7557,1400.0,18.0,0.32725,0.20865
V04,2026-08-15,10,510.71,8.4744,1400.0,18.0,0.36479285714285714,0.47079999999999994
V04,2026-08-16,6,227.57,1.1727,1400.0,18.0,0.16255,0.06515
V04,2026-08-17,9,1314.8600000000001,4.0049,1400.0,18.0,0.9391857142857144,0.22249444444444444
V04,2026-08-18,11,610.73,10.4429,1400.0,18.0,0.4362357142857143,0.5801611111111111
V04,2026-08-19,7,316.25,5.4915,1400.0,18.0,0.22589285714285715,0.3050833333333334
V04,2026-08-20,8,521.63,4.535,1400.0,18.0,0.3725928571428571,0.25194444444444447
V04,2026-08-21,13,867.22,7.2825,1400.0,18.0,0.6194428571428572,0.4045833333333333
V04,2026-08-22,9,926.55,3.6541,1400.0,18.0,0.6618214285714286,0.20300555555555555
V04,2026-08-23,9,2026.22,8.0241,1400.0,18.0,1.4473,0.44578333333333336
V04,2026-08-24,6,1063.14,1.9898,1400.0,18.0,0.7593857142857143,0.11054444444444445
V04,2026-08-25,8,668.51,4.5746,1400.0,18.0,0.47750714285714285,0.25414444444444445
V04,2026-08-26,7,528.68,4.724,1400.0,18.0,0.37762857142857137,0.2624444444444445
V04,2026-08-27,8,924.37,6.0275,1400.0,18.0,0.6602642857142857,0.3348611111111111
V04,2026-08-28,6,510.75,2.3427,1400.0,18.0,0.3648214285714286,0.13015
V04,2026-08-29,6,302.56,1.4731,1400.0,18.0,0.2161142857142857,0.08183888888888889
V05,2026-06-01,12,3509.9400000000005,7.0566,1400.0,18.0,2.5071000000000003,0.39203333333333334
V05,2026-06-02,7,777.84,2.3463000000000003,1400.0,18.0,0.5556,0.13035000000000002
V05,2026-06-03,12,837.71,4.6775,1400.0,18.0,0.5983642857142858,0.2598611111111111
V05,2026-06-04,3,262.96,3.8148,1400.0,18.0,0.1878285714285714,0.21193333333333333
V05,2026-06-05,9,344.52,4.4383,1400.0,18.0,0.24608571428571427,0.24657222222222222
V05,2026-06-06,6,127.15,3.0585,1400.0,18.0,0.09082142857142858,0.16991666666666666
V05,2026-06-07,9,1719.06,3.8186,1400.0,18.0,1.2279,0.21214444444444444
V05,2026-06-08,9,2052.91,7.0251,1400.0,18.0,1.4663642857142856,0.3902833333333333
V05,2026-06-09,9,1395.15,2.5414,1400.0,18.0,0.9965357142857143,0.1411888888888889
V05,2026-06-10,7,390.11,2.9204999999999997,1400.0,18.0,0.27865,0.16224999999999998
V05,2026-06-11,7,733.9000000000001,2.0366,1400.0,18.0,0.5242142857142857,0.11314444444444444
V05,2026-06-12,10,527.9,3.9618,1400.0,18.0,0.37707142857142856,0.22010000000000002
V05,2026-06-13,10,489.93,10.5561,1400.0,18.0,0.34995,0.58645
V05,2026-06-14,6,1197.9,2.5552,1400.0,18.0,0.8556428571428573,0.14195555555555556
V05,2026-06-15,5,1084.3,2.2493,1400.0,18.0,0.7745,0.1249611111111111
V05,2026-06-16,9,721.22,10.7994,1400.0,18.0,0.5151571428571429,0.5999666666666666
V05,2026-06-17,15,772.43,5.050000000000001,1400.0,18.0,0.5517357142857142,0.2805555555555556
V05,2026-06-18,9,399.59000000000003,7.5397,1400.0,18.0,0.2854214285714286,0.4188722222222222
V05,2026-06-19,8,461.45,7.9145,1400.0,18.0,0.3296071428571429,0.43969444444444444
V05,2026-06-20,7,556.26,1.8066,1400.0,18.0,0.3973285714285714,0.10036666666666666
V05,2026-06-21,9,898.0600000000001,4.0359,1400.0,18.0,0.6414714285714286,0.22421666666666665
V05,2026-06-22,8,437.41,3.6969000000000003,1400.0,18.0,0.3124357142857143,0.20538333333333336
V05,2026-06-23,5,173.47,1.6962000000000002,1400.0,18.0,0.12390714285714285,0.09423333333333334
V05,2026-06-24,5,711.52,1.0373,1400.0,18.0,0.5082285714285714,0.057627777777777785
V05,2026-06-25,8,840.5799999999999,5.4914,1400.0,18.0,0.6004142857142857,0.3050777777777778
V05,2026-06-26,5,326.19,3.2704,1400.0,18.0,0.23299285714285714,0.1816888888888889
V05,2026-06-27,13,818.51,6.6872,1400.0,18.0,0.58465,0.3715111111111111
V05,2026-06-28,8,247.35999999999999,4.6209999999999996,1400.0,18.0,0.17668571428571428,0.2567222222222222
V05,2026-06-29,9,676.2099999999999,5.8543,1400.0,18.0,0.4830071428571428,0.3252388888888889
V05,2026-06-30,10,659.88,4.1205,1400.0,18.0,0.4713428571428571,0.22891666666666666
V05,2026-07-01,2,434.37,2.3038,1400.0,18.0,0.3102642857142857,0.12798888888888887
V05,2026-07-02,11,1255.66,3.1462000000000003,1400.0,18.0,0.8969,0.1747888888888889
V05,2026-07-03,6,232.83999999999997,7.4405,1400.0,18.0,0.1663142857142857,0.4133611111111111
V05,2026-07-04,4,142.07,1.6711,1400.0,18.0,0.10147857142857142,0.09283888888888889
V05,2026-07-05,13,664.99,9.004999999999999,1400.0,18.0,0.47499285714285716,0.5002777777777777
V05,2026-07-06,8,1286.76,6.2496,1400.0,18.0,0.9191142857142857,0.3472
V05,2026-07-07,9,1614.04,3.7129,1400.0,18.0,1.1528857142857143,0.20627222222222222
V05,2026-07-08,7,707.54,2.3903,1400.0,18.0,0.5053857142857142,0.13279444444444444
V05,2026-07-09,3,1006.1800000000001,2.524,1400.0,18.0,0.7187,0.14022222222222222
V05,2026-07-10,10,322.7,5.0883,1400.0,18.0,0.23049999999999998,0.28268333333333334
V05,2026-07-11,4,326.45000000000005,3.3767,1400.0,18.0,0.23317857142857146,0.18759444444444445
V05,2026-07-12,5,155.96,0.399,1400.0,18.0,0.1114,0.022166666666666668
V05,2026-07-13,11,959.13,6.2921000000000005,1400.0,18.0,0.6850928571428572,0.34956111111111116
V05,2026-07-14,12,1267.42,9.4571,1400.0,18.0,0.9053000000000001,0.5253944444444445
V05,2026-07-15,10,1064.45,2.7539000000000002,1400.0,18.0,0.7603214285714286,0.15299444444444446
V05,2026-07-16,2,185.58,0.7092999999999999,1400.0,18.0,0.13255714285714287,0.039405555555555555
V05,2026-07-17,7,699.5,3.7127,1400.0,18.0,0.49964285714285717,0.20626111111111112
V05,2026-07-18,7,627.27,5.4634,1400.0,18.0,0.44805,0.30352222222222225
V05,2026-07-19,8,1300.74,11.923399999999999,1400.0,18.0,0.9291,0.6624111111111111
V05,2026-07-20,8,503.72,2.7988,1400.0,18.0,0.3598,0.1554888888888889
V05,2026-07-21,5,449.65999999999997,2.3854,1400.0,18.0,0.32118571428571424,0.13252222222222224
V05,2026-07-22,3,166.92000000000002,4.0518,1400.0,18.0,0.11922857142857143,0.2251
V05,2026-07-23,9,757.16,5.522,1400.0,18.0,0.5408285714285714,0.3067777777777778
V05,2026-07-24,10,417.61,5.7853,1400.0,18.0,0.29829285714285714,0.32140555555555556
V05,2026-07-25,12,1156.3999999999999,6.1503,1400.0,18.0,0.826,0.34168333333333334
V05,2026-07-26,7,3014.0899999999997,3.0746999999999995,1400.0,18.0,2.152921428571428,0.17081666666666664
V05,2026-07-27,6,606.87,4.577,1400.0,18.0,0.43347857142857144,0.25427777777777777
V05,2026-07-28,5,322.88,0.7304999999999999,1400.0,18.0,0.23062857142857143,0.04058333333333333
V05,2026-07-29,10,940.47,8.0613,1400.0,18.0,0.6717642857142857,0.44784999999999997
V05,2026-07-30,7,241.47,6.8946000000000005,1400.0,18.0,0.17247857142857143,0.38303333333333334
V05,2026-07-31,5,251.19,2.1193999999999997,1400.0,18.0,0.17942142857142857,0.11774444444444443
V05,2026-08-01,9,482.99,11.1379,1400.0,18.0,0.34499285714285716,0.6187722222222223
V05,2026-08-02,12,361.34,13.405299999999999,1400.0,18.0,0.2581,0.7447388888888888
V05,2026-08-03,4,201.63,5.3809,1400.0,18.0,0.14402142857142858,0.29893888888888887
V05,2026-08-04,6,323.59,5.0708,1400.0,18.0,0.23113571428571428,0.28171111111111113
V05,2026-08-05,9,562.1,2.8454,1400.0,18.0,0.4015,0.1580777777777778
V05,2026-08-06,8,641.53,7.3117,1400.0,18.0,0.45823571428571425,0.40620555555555554
V05,2026-08-07,9,1376.24,3.0418,1400.0,18.0,0.9830285714285715,0.16898888888888888
V05,2026-08-08,5,392.61,2.5588,1400.0,18.0,0.2804357142857143,0.14215555555555556
V05,2026-08-09,6,328.74,8.3168,1400.0,18.0,0.23481428571428573,0.4620444444444445
V05,2026-08-10,9,667.77,3.4619000000000004,1400.0,18.0,0.4769785714285714,0.1923277777777778
V05,2026-08-11,10,1473.72,8.632,1400.0,18.0,1.052657142857143,0.4795555555555555
V05,2026-08-12,14,446.27,3.7598,1400.0,18.0,0.3187642857142857,0.20887777777777777
V05,2026-08-13,12,424.73,7.0358,1400.0,18.0,0.30337857142857144,0.39087777777777777
V05,2026-08-14,8,635.62,2.2906999999999997,1400.0,18.0,0.4540142857142857,0.1272611111111111
V05,2026-08-15,10,1064.81,3.6247,1400.0,18.0,0.7605785714285714,0.2013722222222222
V05,2026-08-16,9,929.5,8.079799999999999,1400.0,18.0,0.6639285714285714,0.4488777777777777
V05,2026-08-17,2,48.19,0.5862,1400.0,18.0,0.03442142857142857,0.03256666666666667
V05,2026-08-18,5,398.71,1.5816000000000001,1400.0,18.0,0.2847928571428571,0.08786666666666668
V05,2026-08-19,3,200.85,1.7074,1400.0,18.0,0.1434642857142857,0.09485555555555555
V05,2026-08-20,8,1161.98,5.4379,1400.0,18.0,0.8299857142857143,0.30210555555555557
V05,2026-08-21,8,701.66,2.8434,1400.0,18.0,0.5011857142857142,0.15796666666666667
V05,2026-08-22,10,833.67,6.739,1400.0,18.0,0.5954785714285714,0.3743888888888889
V05,2026-08-23,8,418.57,9.022599999999999,1400.0,18.0,0.2989785714285714,0.5012555555555555
V05,2026-08-24,10,1017.71,2.681,1400.0,18.0,0.7269357142857144,0.14894444444444443
V05,2026-08-25,12,1071.1599999999999,6.0498,1400.0,18.0,0.7651142857142856,0.3361
V05,2026-08-26,8,868.09,3.4669,1400.0,18.0,0.6200642857142857,0.19260555555555556
V05,2026-08-27,5,3158.81,2.5564999999999998,1400.0,18.0,2.2562928571428573,0.14202777777777775
V05,2026-08-28,3,132.37,0.7254,1400.0,18.0,0.09455000000000001,0.0403
V05,2026-08-29,14,990.31,4.613300000000001,1400.0,18.0,0.7073642857142857,0.2562944444444445
V06,2026-06-01,8,396.90999999999997,3.9987,1400.0,18.0,0.28350714285714285,0.22215
V06,2026-06-02,7,3081.49,3.756,1400.0,18.0,2.2010642857142857,0.20866666666666667
V06,2026-06-03,10,861.64,9.386500000000002,1400.0,18.0,0.6154571428571428,0.5214722222222223
V06,2026-06-04,14,910.5,4.6437,1400.0,18.0,0.6503571428571429,0.25798333333333334
V06,2026-06-05,2,70.14,0.1841,1400.0,18.0,0.0501,0.010227777777777778
V06,2026-06-06,4,216.12999999999997,2.0202,1400.0,18.0,0.1543785714285714,0.11223333333333334
V06,2026-06-07,6,492.6,1.6657,1400.0,18.0,0.35185714285714287,0.09253888888888889
V06,2026-06-08,8,423.49,10.167300000000001,1400.0,18.0,0.3024928571428572,0.5648500000000001
V06,2026-06-09,12,858.47,7.9264,1400.0,18.0,0.6131928571428572,0.44035555555555556
V06,2026-06-10,4,189.11,1.0247,1400.0,18.0,0.13507857142857144,0.05692777777777777
V06,2026-06-11,8,915.15,6.2705,1400.0,18.0,0.6536785714285714,0.3483611111111111
V06,2026-06-12,13,1119.6200000000001,15.3523,1400.0,18.0,0.7997285714285716,0.8529055555555556
V06,2026-06-13,3,245.61,0.8806,1400.0,18.0,0.1754357142857143,0.04892222222222223
V06,2026-06-14,2,308.64,23.9426,1400.0,18.0,0.22045714285714285,1.3301444444444444
V06,2026-06-15,5,398.49,1.2476,1400.0,18.0,0.28463571428571427,0.06931111111111112
V06,2026-06-16,9,729.05,3.0161,1400.0,18.0,0.5207499999999999,0.1675611111111111
V06,2026-06-17,6,260.69,5.0104999999999995,1400.0,18.0,0.18620714285714285,0.27836111111111106
V06,2026-06-18,12,777.52,10.6036,1400.0,18.0,0.5553714285714285,0.5890888888888889
V06,2026-06-19,10,1060.68,6.0884,1400.0,18.0,0.7576285714285714,0.33824444444444446
V06,2026-06-20,5,304.73,1.1171,1400.0,18.0,0.21766428571428573,0.06206111111111111
V06,2026-06-21,13,685.75,8.5154,1400.0,18.0,0.4898214285714286,0.47307777777777776
V06,2026-06-22,8,607.5,2.1863,1400.0,18.0,0.43392857142857144,0.12146111111111112
V06,2026-06-23,7,1350.24,2.6835,1400.0,18.0,0.9644571428571429,0.14908333333333335
V06,2026-06-24,10,659.81,4.492,1400.0,18.0,0.4712928571428571,0.24955555555555556
V06,2026-06-25,13,490.26,10.6211,1400.0,18.0,0.35018571428571427,0.5900611111111111
V06,2026-06-26,7,180.88,2.5036,1400.0,18.0,0.1292,0.1390888888888889
V06,2026-06-27,6,557.09,8.0315,1400.0,18.0,0.3979214285714286,0.4461944444444444
V06,2026-06-28,11,873.8,8.3582,1400.0,18.0,0.6241428571428571,0.46434444444444445
V06,2026-06-29,9,192.26,5.3516,1400.0,18.0,0.1373285714285714,0.29731111111111114
V06,2026-06-30,7,1037.02,8.073699999999999,1400.0,18.0,0.7407285714285714,0.4485388888888888
V06,2026-07-01,6,981.53,3.0032,1400.0,18.0,0.7010928571428571,0.16684444444444446
V06,2026-07-02,4,136.52,2.0732,1400.0,18.0,0.09751428571428572,0.11517777777777777
V06,2026-07-03,8,716.7,3.1199000000000003,1400.0,18.0,0.5119285714285715,0.1733277777777778
V06,2026-07-04,8,369.28,4.6396,1400.0,18.0,0.26377142857142855,0.2577555555555555
V06,2026-07-05,11,1079.5,4.7226,1400.0,18.0,0.7710714285714285,0.26236666666666664
V06,2026-07-06,7,283.0,4.3871,1400.0,18.0,0.20214285714285715,0.2437277777777778
V06,2026-07-07,3,301.75,2.4634000000000005,1400.0,18.0,0.21553571428571427,0.1368555555555556
V06,2026-07-08,4,159.41000000000003,0.6002000000000001,1400.0,18.0,0.11386428571428574,0.03334444444444445
V06,2026-07-09,11,1261.8899999999999,7.723,1400.0,18.0,0.9013499999999999,0.4290555555555555
V06,2026-07-10,7,529.22,2.3224,1400.0,18.0,0.37801428571428575,0.12902222222222223
V06,2026-07-11,3,219.54,0.6636,1400.0,18.0,0.1568142857142857,0.036866666666666666
V06,2026-07-12,9,627.2,3.658,1400.0,18.0,0.448,0.20322222222222222
V06,2026-07-13,11,1332.43,5.4473,1400.0,18.0,0.9517357142857144,0.3026277777777778
V06,2026-07-14,11,349.81,6.3005,1400.0,18.0,0.2498642857142857,0.3500277777777778
V06,2026-07-15,11,1196.71,8.3861,1400.0,18.0,0.8547928571428571,0.4658944444444445
V06,2026-07-16,8,634.52,5.0356,1400.0,18.0,0.4532285714285714,0.27975555555555554
V06,2026-07-17,7,1808.34,2.9803,1400.0,18.0,1.2916714285714286,0.16557222222222223
V06,2026-07-18,12,507.73,8.4734,1400.0,18.0,0.3626642857142857,0.4707444444444444
V06,2026-07-19,7,535.45,1.9461,1400.0,18.0,0.38246428571428576,0.10811666666666667
V06,2026-07-20,8,456.28,3.9933,1400.0,18.0,0.3259142857142857,0.22185
V06,2026-07-21,7,473.88,8.1877,1400.0,18.0,0.3384857142857143,0.4548722222222222
V06,2026-07-22,4,187.12,2.132,1400.0,18.0,0.13365714285714286,0.11844444444444445
V06,2026-07-23,7,591.53,16.3023,1400.0,18.0,0.42252142857142855,0.9056833333333333
V06,2026-07-24,9,578.61,7.509400000000001,1400.0,18.0,0.41329285714285713,0.41718888888888894
V06,2026-07-25,9,485.11,11.039299999999999,1400.0,18.0,0.34650714285714285,0.6132944444444444
V06,2026-07-26,2,104.9,0.5673,1400.0,18.0,0.07492857142857143,0.031516666666666665
V06,2026-07-27,10,945.4100000000001,4.0712,1400.0,18.0,0.6752928571428573,0.22617777777777778
V06,2026-07-28,6,721.63,3.1344000000000003,1400.0,18.0,0.51545,0.17413333333333336
V06,2026-07-29,5,691.49,2.1550000000000002,1400.0,18.0,0.49392142857142857,0.11972222222222223
V06,2026-07-30,8,678.7,7.9927,1400.0,18.0,0.4847857142857143,0.44403888888888887
V06,2026-07-31,9,1159.25,4.6689,1400.0,18.0,0.8280357142857143,0.2593833333333333
V06,2026-08-01,8,905.61,2.7236,1400.0,18.0,0.6468642857142857,0.1513111111111111
V06,2026-08-02,6,275.34000000000003,1.5518999999999998,1400.0,18.0,0.19667142857142858,0.08621666666666666
V06,2026-08-03,8,274.33,4.792,1400.0,18.0,0.19594999999999999,0.2662222222222222
V06,2026-08-04,5,689.77,0.912,1400.0,18.0,0.49269285714285715,0.050666666666666665
V06,2026-08-05,6,179.47,1.3094,1400.0,18.0,0.12819285714285714,0.07274444444444444
V06,2026-08-06,9,622.58,4.9803999999999995,1400.0,18.0,0.44470000000000004,0.2766888888888889
V06,2026-08-07,6,506.32000000000005,1.74,1400.0,18.0,0.3616571428571429,0.09666666666666666
V06,2026-08-08,9,726.6300000000001,3.9729,1400.0,18.0,0.5190214285714286,0.22071666666666667
V06,2026-08-09,10,1026.36,7.0618,1400.0,18.0,0.7331142857142856,0.39232222222222224
V06,2026-08-10,11,2665.53,22.1538,1400.0,18.0,1.9039500000000003,1.2307666666666668
V06,2026-08-11,8,915.61,4.7791999999999994,1400.0,18.0,0.6540071428571429,0.2655111111111111
V06,2026-08-12,5,298.68,1.6164,1400.0,18.0,0.21334285714285714,0.0898
V06,2026-08-13,4,100.64,1.5581,1400.0,18.0,0.07188571428571429,0.08656111111111112
V06,2026-08-14,8,513.86,2.1983,1400.0,18.0,0.36704285714285717,0.12212777777777778
V06,2026-08-15,8,1025.76,5.0348,1400.0,18.0,0.7326857142857143,0.2797111111111111
V06,2026-08-16,5,380.12,5.0212,1400.0,18.0,0.2715142857142857,0.27895555555555557
V06,2026-08-17,2,92.22,0.2943,1400.0,18.0,0.06587142857142857,0.01635
V06,2026-08-18,12,903.61,6.1446000000000005,1400.0,18.0,0.6454357142857143,0.3413666666666667
V06,2026-08-19,7,1684.11,7.0546,1400.0,18.0,1.2029357142857142,0.3919222222222222
V06,2026-08-20,3,231.02,2.9711,1400.0,18.0,0.16501428571428572,0.1650611111111111
V06,2026-08-21,11,1503.63,9.485,1400.0,18.0,1.0740214285714287,0.5269444444444444
V06,2026-08-22,6,978.66,2.2833,1400.0,18.0,0.6990428571428571,0.12685000000000002
V06,2026-08-23,9,263.0,5.4842,1400.0,18.0,0.18785714285714286,0.3046777777777778
V06,2026-08-24,7,240.5,2.2673,1400.0,18.0,0.1717857142857143,0.1259611111111111
V06,2026-08-25,6,1456.59,2.2712,1400.0,18.0,1.0404214285714286,0.12617777777777778
V06,2026-08-26,8,1048.41,4.6017,1400.0,18.0,0.7488642857142858,0.25565
V06,2026-08-27,6,229.57,4.7514,1400.0,18.0,0.16397857142857142,0.2639666666666667
V06,2026-08-28,4,103.07000000000001,0.9539000000000001,1400.0,18.0,0.07362142857142857,0.05299444444444445
V06,2026-08-29,10,680.74,7.4007,1400.0,18.0,0.48624285714285714,0.41114999999999996
V07,2026-06-01,11,531.6700000000001,6.0152,1400.0,18.0,0.3797642857142858,0.3341777777777778
V07,2026-06-02,5,762.0200000000001,3.2605,1400.0,18.0,0.5443000000000001,0.18113888888888888
V07,2026-06-03,6,364.90000000000003,5.730300000000001,1400.0,18.0,0.2606428571428572,0.31835
V07,2026-06-04,10,1310.84,18.881,1400.0,18.0,0.9363142857142857,1.0489444444444445
V07,2026-06-05,6,1120.17,0.7659,1400.0,18.0,0.8001214285714287,0.042550000000000004
V07,2026-06-06,11,836.52,5.802,1400.0,18.0,0.5975142857142857,0.3223333333333333
V07,2026-06-07,11,687.43,5.9551,1400.0,18.0,0.49102142857142855,0.3308388888888889
V07,2026-06-08,10,896.27,5.8799,1400.0,18.0,0.6401928571428571,0.3266611111111111
V07,2026-06-09,5,225.08999999999997,12.762500000000001,1400.0,18.0,0.1607785714285714,0.7090277777777778
V07,2026-06-10,3,534.22,1.8168,1400.0,18.0,0.3815857142857143,0.10093333333333333
V07,2026-06-11,7,1173.5900000000001,2.8241,1400.0,18.0,0.8382785714285715,0.15689444444444445
V07,2026-06-12,7,448.77000000000004,2.6227,1400.0,18.0,0.32055,0.14570555555555556
V07,2026-06-13,7,495.87,2.4541,1400.0,18.0,0.35419285714285714,0.1363388888888889
V07,2026-06-14,7,1227.24,6.3663,1400.0,18.0,0.8766,0.35368333333333335
V07,2026-06-15,8,768.52,8.627699999999999,1400.0,18.0,0.5489428571428572,0.4793166666666666
V07,2026-06-16,11,1228.34,13.3558,1400.0,18.0,0.8773857142857142,0.7419888888888889
V07,2026-06-17,7,647.06,3.2446,1400.0,18.0,0.46218571428571426,0.18025555555555556
V07,2026-06-18,9,768.65,6.3098,1400.0,18.0,0.5490357142857143,0.35054444444444444
V07,2026-06-19,5,800.0,2.893,1400.0,18.0,0.5714285714285714,0.1607222222222222
V07,2026-06-20,6,395.36,1.2452,1400.0,18.0,0.2824,0.06917777777777778
V07,2026-06-21,8,600.3,2.5192,1400.0,18.0,0.42878571428571427,0.13995555555555556
V07,2026-06-22,11,1588.34,10.730799999999999,1400.0,18.0,1.1345285714285713,0.5961555555555554
V07,2026-06-23,9,221.96,4.2277000000000005,1400.0,18.0,0.15854285714285715,0.23487222222222226
V07,2026-06-24,10,715.1,8.0091,1400.0,18.0,0.5107857142857143,0.44495
V07,2026-06-25,3,747.3100000000001,0.37060000000000004,1400.0,18.0,0.5337928571428572,0.020588888888888893
V07,2026-06-26,6,340.99,1.0754000000000001,1400.0,18.0,0.24356428571428573,0.059744444444444454
V07,2026-06-27,7,565.8,5.0221,1400.0,18.0,0.40414285714285714,0.27900555555555556
V07,2026-06-28,7,1880.95,3.7077,1400.0,18.0,1.3435357142857143,0.20598333333333332
V07,2026-06-29,8,2343.9700000000003,8.8586,1400.0,18.0,1.674264285714286,0.4921444444444444
V07,2026-06-30,8,468.99,6.0040000000000004,1400.0,18.0,0.33499285714285715,0.3335555555555556
V07,2026-07-01,4,432.19000000000005,1.4934,1400.0,18.0,0.3087071428571429,0.08296666666666667
